"SURVEY_YEAR","NUM_MALE_LE102","CV_NUM_MALE_LE102","CI_NUM_MALE_LE102","NUM_MALE_103TO124","CV_NUM_MALE_103TO124","CI_NUM_MALE_103TO124","NUM_MALE_GE103","CV_NUM_MALE_GE103","CI_NUM_MALE_GE103","NUM_MALE_GE110","CV_NUM_MALE_GE110","CI_NUM_MALE_GE110","NUM_MALE_GE125","CV_NUM_MALE_GE125","CI_NUM_MALE_GE125","NUM_MALE_GE125_NEW","CV_NUM_MALE_GE125_NEW","CI_NUM_MALE_GE125_NEW","NUM_MALE_GE125_OLD","CV_NUM_MALE_GE125_OLD","CI_NUM_MALE_GE125_OLD","NUM_IMMATURE_FEMALE","CV_NUM_IMMATURE_FEMALE","CI_NUM_IMMATURE_FEMALE","NUM_MATURE_FEMALE","CV_NUM_MATURE_FEMALE","CI_NUM_MATURE_FEMALE"
2004,207522182.441019963146212208340842989455,0.1134080748934425759803453460600145519833,46127994.76831081790349670943836973943023,25152645.59009622431074296709117602945079,0.3017945100761176670516181782284127035264,14878223.49184337067956191393922120835243,29210140.1318812648726303308775231024962,0.2769343250695610670941128832454871544536,15855009.26751528166697303438488835188594,18890979.26497272301122689009209438731283,0.2755167397802088750778679066601939855763,10201370.79594799004891649099602408086138,4057494.54178504056188736378634707304539,0.2144423323282299732379114307980819311199,1705393.24218091585671083267084058247665,1431240.24522490639436893970434834280276,0.2555365764224666684876262793411832603077,716839.0953135354871605230467873851105972,2626254.29656013416751842408199873024263,0.2930751094230378177142436822198575162302,1508591.94006068568385590173986928464126,169933333.300344807582198159084474225026,0.132515262126109638091011537409355821991,44136770.00426714613723258499557148770355,27678734.62285649768475624549244015748118,0.2493831662521751017195491752656075281296,13529116.53707924786755551755035488899632
2005,241054778.333126216942158847648330322832,0.1561144292247282743371752967469945175816,73758973.09748401517684248449637239440641,30761724.87860187094849908925709079286313,0.1718548498560876017486334603551884874954,10361641.1562397423142928786258705368291,49471293.61892533545395697027421263670486,0.1840478304583703276380572315484917032106,17845965.15064316685473203542752181283099,39164317.75859920189900073422247812590929,0.1963552110842557055040555266741730734078,15072631.04570279673022552543136559247287,18709568.74032346450545788101712184384181,0.2548020700518861675751238837496957976967,9343784.21583245892718259757782201800861,11621151.92677691917648978048889014293177,0.3262373010650397859055891297028507656242,7430856.35012263839007304557032779044807,7088416.81354654532896810052823170091002,0.2901522514368575160292341709667835176454,4031171.39124387494115008830224168704403,215734454.102070158466419411903867266559,0.2153627245892121509993615264442108739578,91063873.25344880362068333438785637979255,60654380.00528343290626459427376762253853,0.2344187677706297285704920584511848547211,27868309.04063092588589377765104797551046
2006,286971237.138489811177611503052665265132,0.162131788083800660530027468145237583515,91193233.21953212242541294340494023041611,46400956.31993902544536604506479779161158,0.1697764463266535851172906354420649029211,15440467.36150874980672953512658689367656,72328479.38253681145168344383388316996941,0.214506255400382679642136256531424094388,30409226.09145743825897513182317840773414,54824367.82634395111759961013484274469303,0.2496232768162102659628148875991001164353,26823459.15853080853006322906257915363993,25927523.06259778600631739876908537835808,0.3990253151149310358910916778931268880425,20277646.59799733779176993377947727184787,5239005.32449996948464372289020223151546,0.3667135832469657057637971365608047757479,3765580.25378673963551678663807482883761,20688517.7380978165216736758788831468425,0.4612184873872338540477577159378605044876,18702176.64060088603868234586231899560292,178121948.328113507485909339911900119132,0.1892293020287130512557452608417617188893,66063548.2379218848356795132262008751719,76435179.36555660857605243212632202965855,0.2084330197599335302767535952968717243184,31225965.8920680434976839202260979349375
2007,279447430.933997896843582005761882523632,0.1862567519220280177358233219869639213106,102015982.804694540844227981899225702247,57537539.31669468855997996531953977298973,0.245443888102650967819115728029169410583,27679585.22902743586116348318912102280441,80151255.32076234900590991853360840222937,0.2884593546334657060179536120664111566799,45315943.59046291338264822740868617320979,55080481.90842016700158524282870987906199,0.3528629012935485595688805181945977147768,38094282.9556698270561343123887597659964,22613716.00406766044592995321406862923948,0.4739101305642066239311735379658978924551,21005063.44389800394976297460067762159372,11885520.84506654033752549352678848325647,0.8297942829853106431320201229632643783297,19330573.00517634840804859548915749357827,10728195.15900112010840445968728014598304,0.3438524806623840680894214385717476990299,7230276.37616732144846911774158281112333,114286915.444175886019331545523672050232,0.1950783115568161211872961177573227155515,43698001.05585742943966578280718871719683,51460291.95684100309913920801256717428026,0.1616602105142157723882882362862387955516,16305399.99649720569612136422707572063715
2008,110759177.454765935804313570962078186615,0.1250657941378595540910526591870638497775,27150281.59341536685541360779276851130596,43655749.68216558254721403721632267061153,0.1907924814819251096439887593592861717672,16325210.07311570440235642553670662639389,62161091.17061681195684172490366066087994,0.2455392797786255885992286896811424435124,29915459.53032199901995252482796804390593,46172447.27356915310973145343139023894559,0.2814650539484690260306264375398188617022,25472023.51106444721744820159902139943291,18505341.48845122940962768768733799026826,0.3875654775584657588323998055035515455775,14057181.76225401697659160421378706513909,12211218.7478530931413725317547092887476,0.5386406413995444641655147593510626553934,12891819.04928291533724409436073082688999,6294122.7405981362682551559326287015207,0.2723216524025980567461117358808064866342,3359490.77408312890111821280734647889459,53432107.88596197674262354347802547383911,0.2122774962843587310054306084056580056484,22231170.8031263868003622722481211529896,48630629.01717583914362733657475969514955,0.2286814414124704313456981715458047500955,21797007.78726804709922905721918839713264
2009,98292439.383468643487327855836869710228,0.1766354447470764568971132037138054736029,34029380.34171711341540226155624076189769,27723560.6240331000369163420629875824813,0.2041860086646660836024147821523659399545,11095095.85199666731898988704646601679038,42741778.65228614875872339064926870150183,0.1987318988097928717767193218918351990593,16648543.46695032428075779506052431731237,33738685.99951188847273978973478147766144,0.2065760642976972642235905870957458746187,13660425.73797577327041964823959778398398,15018218.02825304872180704858628111902048,0.206762107683336692010628136982844233516,6086188.88981219120802198553837290081293,9162325.08522947731515421238968440697973,0.283864912133671094854460705213965400895,5097690.70630724036271762754807674195168,5855892.94302357140665283619659671204077,0.1986414905049790803214124402292003927061,2279917.67278198989384851097949976111523,71363251.47095764756045157613553364976222,0.2423884273187023263949124835821541216502,33903347.53309320949184731079615873887821,29220012.15443199910323657182349738938197,0.1744887794298281389638669474362977390832,9993185.94127310151751208889798185042782
2010,114152398.494278831328345030468572452128,0.141846853601747894254669436783106359071,31736630.7727124580471316447213854345561,26624218.21036067599667503830114159720399,0.1864907355045893241174689174776066560201,9731733.2711182929731318262027484851963,45738283.53116060048399539822308267138148,0.2395530774403394738785042757786998919651,21475223.2903875051093187687874351314629,37487133.35882304747047521095810290581486,0.2692240537630795635516343197206487624191,19781178.49336623864364805992600347323593,19114065.32079992448732035992194107417726,0.330850787870601552781968045008928020379,12394850.99876172297149239034373966683402,12359912.55545863605183894687793521716292,0.4494260992589373445764507150748630313663,10887539.88248342423017481076625871552298,6754152.76534128843548141304400585701443,0.2075771010058685190909655581651779209882,2747934.60352941701483797043879880591702,91648511.830398664504295044666717339154,0.1671802499165074030225865373080723546322,30030769.38007278677653161281094717018853,21919444.59554960049709948930009081519661,0.2348809369009484867488745577209723945452,10090980.97858419919432516512476400652982
2011,186624457.578094017494237038029766309439,0.1620686281378692528684488623287652255361,59282100.84064512261499787875641247911937,24009702.83333851194831362718870856072072,0.1895367526342495019479686830672542681814,8919413.36921886903291407141477667232863,42872753.9128432528843967644130157309313,0.2727883078652467169381496059987158931656,22922564.54707898631658889242368408014724,34776681.93106238105306237708710801695782,0.3088381103137605459944876398664994244361,21051114.87192113326350494500397660995241,18863051.07950474093608313722430717021068,0.3919099977492196960115120524200179279988,14489531.87997975358766928010694307812671,10018481.24471040699509274730289541721539,0.6967747126686071722162175155207351159203,13682023.80569149059377771860971839059797,8844569.83479433394099038992141175299535,0.2025668113619359779608088185687061563421,3511567.96623241607618510634105176637125,157628815.975377561148617394760924164466,0.1891640928066542083007850986883143457918,58442715.46937190339700759840412512867492,20298143.81338407107914000613019038641095,0.150368054414093149411456029252350267633,5982297.09113460747445131603080400747793
2012,223769610.261932305738125081070658180402,0.1737785490718520400013815940592940765042,76217262.06747712166945817249099183783878,20470800.13890246123475438368054933216272,0.1570311834669663286318434908737752690497,6300525.78576208070087628592788363600659,28739330.82027909993827637580668081593876,0.1444204782473160365963730876921271102326,8135073.88708217271482216457757294414175,19965988.04792173326001205505084036115831,0.1499062794437810590037965508617657358523,5866332.88801857815095748426068779036622,8268530.68137663870352199212613148377596,0.1804247875700663049308859569765613895949,2924021.86773975304969394735659461349384,3050900.30950138832858072917684810125293,0.2782335198564963848085124162056219195688,1663770.95441393717126948435214584964042,5217630.37187525037494126294928338252306,0.1839738988659773331371428070838078690942,1881419.29261664087123415559270260939527,122048575.36696590602618655153901931578,0.1689491172062612860267254010256765817586,40415198.16648024433409263500935860217989,25616789.26409077653885091885005165112333,0.1778491204666917465032352930064143660341,8929609.94200630720486966221915578158223
2013,183882570.030805560375524434368111804401,0.1447122232381352615984583930969926542744,52155708.82684395107915574312626248909816,28889062.10087241029655545083110544917634,0.2063492426182824008635855863183254885777,11684022.72555639423255037906676965092718,39653195.58812777945973863662719852058721,0.2203285951467877693284891044127231687636,17123996.43894547305368480502130570139657,27029639.46389184629875279810042587237163,0.2211535436942595014898968085257680296995,11716293.08234705733897027273397780879527,10764133.48725536916318318579609307141093,0.2749102388906953924400221925358784112262,5799974.19652810690410706196289783530398,7149706.55612266163948980578121573190017,0.3947585163865426481144951261601290191174,5531918.80328047349131187330784069843584,3614426.93113270752369338001487733951072,0.2169208100203371472111152599094955356304,1536727.05861483140158525812514975633274,97168756.02874315722634322950662559770701,0.1716082704435322427396155790972503386655,32682925.8399546331523315993471651117527,47956803.86221707764677574125682012097212,0.1808670735942712439658419727853575072565,17000661.27604754932032691970740435050985
2014,140382269.187072038994778843575385509526,0.1971994084398347486747637407720785777246,54259268.86069920496164784000498008715681,51869819.32368829710120926345476459488069,0.1494268109293260456784356973030760742489,15191453.70263738455451604458518780933374,68009593.48505368314503327795883265697161,0.133315993249807226443998019410670920548,17770862.35171207867987016335692005437777,43845275.255601457980901896236116169408,0.1232838327483021986247505197622135923298,10594610.61957309243238315942011637915814,16139774.16136538604382401450406806209087,0.1372726504910831672841024637034193589313,4342477.17181792612684745521890045334919,9947482.71245774892215477319502110930815,0.1706927870431329358152714691468578917259,3328008.55457548195659246152755753615557,6192291.44890763712166924130904695278266,0.2068551367749971215755263596676973816136,2510578.29744429137911933940448278225178,90447676.58233021630171267083544982789271,0.2909618914886985956409403333450073414328,51580981.03593962411485793200292865642702,43617906.1897337185183172787915126570343,0.2773629751591767884377465699153869356817,23712064.77275689702935903457401426625396
2015,67728928.58285017931833728954641945072509,0.128042065516404795474871697856779899593,16997417.74548395995387430968969727103472,37745434.59247318794239358777467294880099,0.1412475645213233950899180749599351268899,10449643.38765206734041686131998848376159,57386455.45658596645154997050198335078616,0.1470650579259724952904661972118651638014,16541503.09594254885175046710357455040819,46032979.47452941386185368403478736012403,0.1566385280634468788926799302893440961948,14132654.76863969351747396050502393614726,19641020.86411277850915638272731040198545,0.1806109947807108957709393076931109140705,6952873.26088116942074282548385815050401,11342531.83431923425302492528545916931553,0.2673334856967171937297403235307984228162,5943187.60091329927178774511213427568874,8298489.0297935442561314574418512326698,0.222252840353975640623701252126660635768,3614951.0047351286784368282197546525363,36302992.04217262683515168202513784317142,0.1691940015461370873680497529771451066519,12038807.04375700529501077760218490501285,45431098.32455207687243428151165865794299,0.3783860650290661540247023060307003649705,33693369.26895268669123145097588074846192
2016,75178776.07628355547400030950189002726751,0.1690965137751417773810726512568968516192,24916439.1309878994244392410121930629892,37549281.33978062367106198214529826625758,0.1450054354989068566276526132063770602401,10671905.79095789748122788723563637199172,62209927.77939357756540313792015871636708,0.127149251486774042474891468947353155253,15503493.67430448271183983019058071588503,51332997.56417584231438198404584831898163,0.1253186961859764593179462688855893261729,12608649.27907842713313622524987549615553,24660646.43961295389434115577486045010942,0.139377296046687081037716407348389023709,6736783.0702525642223038602315556839702,7580445.35836672897732996374493386723303,0.1800005542465510568267865163645915500378,2674389.35724574486820413388410733092179,17080201.0812462249170111920299265828765,0.1692415559035131801089776823868630992432,5665732.42002455930775849988138248457752,42126520.75904106536064324423865351199451,0.2355053463872625121850582115733386102751,19445200.89235841513006913457071427610532,42581952.61537541468561773070259166761012,0.3272684082793269489109721139250743601363,27314026.59356488497088362457928498355148
2017,98965391.47564165361720695215446134014609,0.1816792758786176979839733903571873252823,35240722.89426346044567714735147073115931,26396355.0186889477178220903733976746403,0.1307932524673399559627331293797328782987,6766831.64730676249534607634779227579896,43215643.26554717076816755886252536714839,0.1468236869722595609002902086361857732873,12436356.95508604813829904518561535364603,34862803.34519695776914051708782552720721,0.1596676385472286003366826505196477278603,10910264.50719747914157154664066421255017,16819288.24685822305034546848912769250808,0.2156284868380981467912656844014406516396,7108366.64175314051795112415937475699291,1230744.96002043173243616709330115796427,0.2094316336557790238674491216624195127805,505203.5780777631008181696390643187267606,15588543.2868377913179093013958265345438,0.2256103264638073207193497715476487097603,6893195.2264757855641130857109668830483,101156662.300410842418607850876862446303,0.2318696760777507943696765170173546144275,45972118.54057726759433815330607548273834,35590814.90910839194777527618504920728289,0.3068685131481004694014559391122578907066,21406532.88765918402301835333081759330817
2018,173024720.30284525944013081764170960206,0.1735416689519479144680290653993347387725,58852917.51334751610116765313558325448392,24524818.94077784866388964630962267630516,0.1235629918083397270229826201893008161501,5939505.6036854826588507167610847697483,41769408.02492082845180526386791775165823,0.1390298704157763938464363770907558322433,11382102.95469492942803158854727138860401,35126031.868227984984393745608279460073,0.1506325493764496110789950570047198008162,10370602.51038760527267650178551958918518,17244589.08414297978791561755829507535286,0.1784458344376139904543980522299409515242,6031361.17376118074686150027512339822637,1421585.32419419852386532815629382702693,0.1866886508113486634350155655863684503785,520171.9385265760814725660411142703182579,15823003.75994878126405028940200124832598,0.1886177987896226481399806919873678228001,5849620.27330526521672616233319361485673,166248156.39476100300103540375738313779,0.190939201573813407684703980233478715238,62216848.88046289017666130029220323123066,30332861.72366253489619322953159089429255,0.2219036041257661389897818695026720026125,13192703.82626126233440455984063864266536
2019,143386854.344849652564179282963754308672,0.1611780385138159412601933910219012666083,45297191.38665942411223399058799964977238,10698134.39994907534583023893175409860644,0.1307485672705844051743084058411375210178,2741580.86071252982275362658210790409894,17607190.23351493729217912560981865871125,0.1303091034688511490529663600248584834153,4496979.26091229304091660216880788875359,14610948.423807819657599408706204190738,0.1389429683669104945880443139255628790734,3978973.54753299364933406485943532308992,6909055.83356586194634888667806456010487,0.1577241337389853849398652047804476565544,2135860.69875477995090355042786583409655,300973.071225341809035487991083427510319,0.3275463246045053307244878488968160284412,193221.9416381897938605153626301750978547,6608082.76234052013731339868698113259456,0.1601687160230926150999657876885436969234,2074479.93758008786681235500889131284612,145974184.452578794148759203254355197931,0.210410547669236153571345523696509035172,60200435.8686249146679495760988837483278,32946579.63391805024966024840950067106398,0.2660657438998153913869509451653160229477,17181274.18973571043832731345991385933545
2021,139197574.354135290128190779450115555905,0.2253542204716765348456046040058001878189,61482771.28584380755870476753566877430222,13164042.69062834667474994569558525265921,0.1423336229770912453183541467028344970723,3672424.3427971686520337349805147848839,16038861.02400077885023391083044469355831,0.1387617359198139742496469622038164369338,4362137.18781930670244601540258127224909,9873807.63201468394975623411987182877177,0.1428037640346256386917595242310346908299,2763633.11460280090707236427389434860461,2874818.33337243217548396513485944089919,0.1919914897369763678462487746278024564139,1081803.682912795844199822465747510323,631974.2753160015981352693814487731230756,0.3155085453267513392945503013347056319742,390810.8372062038597968982809709680447914,2242844.05805643057734869575341066777612,0.2210655188551968801025667899281599004014,971798.3513948586740453734806679916673351,93432457.14718440979334954833407958947834,0.3137820734699614120432962025220407643135,57462163.06075220583121637023395245617898,39480155.11730620690611929951113072508012,0.216477196135133130478992783296835880472,16751244.43423816836657149676419178731675
