"SURVEY_YEAR","NUM_MALE_LE119","CV_NUM_MALE_LE119","CI_NUM_MALE_LE119","NUM_MALE_GE120","CV_NUM_MALE_GE120","CI_NUM_MALE_GE120","NUM_MALE_GE135","CV_NUM_MALE_GE135","CI_NUM_MALE_GE135","NUM_MALE_LE104","CV_NUM_MALE_LE104","CI_NUM_MALE_LE104","NUM_MALE_GE105","CV_NUM_MALE_GE105","CI_NUM_MALE_GE105","NUM_MALE_105TO119","CV_NUM_MALE_105TO119","CI_NUM_MALE_105TO119","NUM_MALE_120TO134","CV_NUM_MALE_120TO134","CI_NUM_MALE_120TO134","NUM_MALE_RECRUIT_PRIB","CV_NUM_MALE_RECRUIT_PRIB","CI_NUM_MALE_RECRUIT_PRIB","NUM_MALE_PR_PRIB","CV_NUM_MALE_PR_PRIB","CI_NUM_MALE_PR_PRIB","NUM_IMMATURE_FEMALE","CV_NUM_IMMATURE_FEMALE","CI_NUM_IMMATURE_FEMALE","NUM_MATURE_FEMALE","CV_NUM_MATURE_FEMALE","CI_NUM_MATURE_FEMALE"
2006,138118.2956746205321165571501284108868793,0.494922752092681639642739002379915648351,133981.4585388824840204860011295788994626,55578.7435331236452885087500227064775596,0.5640622794827082905240096005170995038089,61445.7506254339690359178397852897160836,38241.9963717876060189477897514641396106,0.6994139819971606488626266296366444080579,52424.0944453493614750089241709055928275,99757.2611917436356952998350634706292774,0.5076688412545090911879780163340460204643,99261.5602640343643682281751109509606536,93939.7780160005417097660650876467351616,0.5011945041447009310023781749642540048303,92280.9169058976310499378816572243678238,38361.034482876896421257315064940257602,0.701595131239289458034168874461804936671,52751.2734440782921230629413552792450596,17336.7471613360392695609602712423379491,1,33980.0244362186369683394821316349823802,0,0,0,38241.9963717876060189477897514641396106,0.6994139819971606488626266296366444080579,52424.0944453493614750089241709055928275,113047.1160888332699462480872412097372498,0.5482972278613352733735351170915651204618,121487.5039236826389859770505141335321372,429540.7191373111637140298164901572813553,0.7664762266700588011271090130656648295521,645296.1892267991606691765457321689770943
2007,246164.753411517132888994806984932685597,0.7174539258683713932884563348695839464835,346159.2627412045727050716888566300567097,110080.3031947960816773260368109988114439,0.8536125192304240533762952678894281465538,184173.2128584072100366590252985276934878,54402.9124817843572075316012878991886159,0.7453969494270665717426192928913404163771,79481.4594075846967990660418986488637572,177026.1453857443026449868965616015920085,0.6271181223695025890415240931606624740595,217591.9556530523613221952743586848520773,179218.9112205689119213339472343299050324,0.6986758435943651622177713509802900836078,245423.2110107854566040196355548418054916,69138.6080257728302440079104233310935885,1,135511.6717305147472782555044297289434335,55677.3907130117244697944355230996228283,0.9999999999999999999999999999999999999982,109127.6857975029799607970936252752607433,0,0,0,54402.9124817843572075316012878991886159,0.7453969494270665717426192928913404163771,79481.4594075846967990660418986488637572,122482.6997858434630190659042406226483637,0.7278320728695023150464813627537604535868,174727.8010605354541485620945925925232838,165762.6017505257998920158603547288308685,0.8991556096452904447600369336559503320156,292130.8915374316887733788376859829838172
2008,233918.6742214386407680616840063295818067,0.9278237978588350776558679395062849155615,425389.2129042280111913350772287372399307,18255.6222464097352645688305858119794343,1.00000000000000000000000000000000000001,35781.0196029630811185549079481914796914,18255.6222464097352645688305858119794343,1.00000000000000000000000000000000000001,35781.0196029630811185549079481914796914,161656.4015261277260843509472086720838346,0.8976474801090296426954131558632587586088,284416.5044879072124641129726122415153294,90517.8949417206499482795673834694774063,0.8184984716695361085635802238356257450946,145213.9669903422910438217752811587473582,72262.2726953109146837107367976574979721,1,141634.0544828093927800730441234086960253,0,0,0,18255.6222464097352645688305858119794343,1.00000000000000000000000000000000000001,35781.0196029630811185549079481914796914,0,0,0,342119.2470633158175138616263656126009108,0.8979690536914999332456876633143906970857,602136.4932087845775104142658320142378282,437368.8623402879620076198461706803943235,0.657731727225127490280944902226134655631,563835.8994326705697791952594000192484033
2009,267716.8253517887285207908126410489984762,0.6311218698286991119676218742164736631162,331165.4090652233933193869482095298633093,248626.1083898954940001778196552886471174,0.7315977112848201942099464886915373638525,356512.8120528503838173544316083877421491,68117.0368551929530998783756785877819073,0.5882190734159725405006564107421893835232,78532.7709934943719219258056304414852643,119281.3916009754156497520373833546657865,0.5873665400791229600909883987765658305424,137321.320629756259112896555603532752714,397061.542140708806871216594912982979807,0.7090452664217877313698830987708237978457,551807.8295886893540417903564596768504091,148435.4337508133128710387752576943326893,0.6916669599129018626137829765388588864569,201229.0550033248640048892487371152873962,180509.0715347025409002994439767008652097,0.8076337069249626981462766457218194735541,285739.0127312239539806245559948419488732,34250.8894696435755281301954616612354871,0.6996417554102143933618539794896860795187,46968.1707684892101756248349275838639032,33866.1473855493775717481802169265464204,0.6991959370085417885490048684338805519085,46410.982402052806570724818845415799319,152290.0786646015615998169039711917185725,0.6119125734516425818016607815352270269472,182648.8993357464825828724233100945248167,477095.1146982836695073490167261593394143,0.8175683598414609582693075931470022621053,764513.4260080089655026795504286907173363
2010,101150.9000063548766181894597512534584738,0.8408579298032152955695826171589262370145,166704.9312990681729383916849621824555122,130465.3826267419847085952057050932488698,0.4857680534964535154430269712021595979158,124216.7933358344558880748505156641759122,64702.8252417720292335039645436585093703,0.4818324848521778790443502768940716820682,61104.8092038704982284203243159491153578,67679.997686418902661799432421148243224,0.7793441744316675326596634093626192509239,103382.1833680202443163231251006032089968,163936.2849466779586649852330351984641196,0.5578484202619009743952622276487917862929,179245.1312589739462624688108547513358846,33470.9023199359739563900273301052152496,0.999999999999999999999999999999999999997,65602.968547074508954524453567006221889,65762.5573849699554750912411614347394995,0.6983300049650937869928673424040893294352,90010.9753693201348277615275838229797701,0,0,0,64702.8252417720292335039645436585093701,0.4818324848521778790443502768940716820697,61104.8092038704982284203243159491153578,165632.2921327339513065105617861090410596,0.5579609460896627630583276361532436652976,181136.0468259040983231430518878492757557,249027.3155064589063682206192438757266159,0.6912812205397695617363955362145400619394,337409.896957652503425787408419268475015
2011,0,0,0,165525.4788074198801063082143427477220259,0.7923067307174796967291031425066833949472,257048.0238901305379482283043863911315783,129097.7049695199448430329740805856666058,0.8684380425246220369860762065687364096139,219742.1820683761002003064559043801531727,0,0,0,165525.4788074198801063082143427477220257,0.7923067307174796967291031425066833949481,257048.0238901305379482283043863911315783,0,0,0,36427.77383789993526327524026216205542,0.6983147382303960054788574255596077051427,49858.5806497811562348875508737663427316,55023.1628241149612570557502291586815745,0.7409052731666458877865186091367390612695,79903.2249060797111355326312861437036024,74074.5421454049835859772238514269850316,1,145186.1026049937678285153587487968906619,18089.3397119017239570751306204795279707,1,35455.1058353273789558672560161398748226,36511.7201379789133884167735247657467226,0.6982880379596368193937883461285861297097,49971.5669386540848999456941764045325651
2012,194522.2157657256291320139055442874397802,1,381263.5429008222330987472548668033819692,272232.7982404303319015010422264204807813,0.7972643859731100381878650909990621655771,425401.3688725605492054400579963965945557,164164.9005928049823837155391462607920146,0.6776054438622888842902731910032532502483,218028.4994522804572781356330435985630957,172908.6362362005592284568049282555020269,0.9999999999999999999999999999999999999988,338900.9270229530960877753376593807839723,293846.3777699554018050581428424524185346,0.8114647165486998466948994500956884475069,467354.0965860797103495615266560913550239,21613.5795295250699035571006160319377534,1,42362.6158778691370109719172074225979967,108067.8976476253495177855030801596887669,1,211813.0793893456850548595860371129899831,64840.73858857520971067130184809581326,1,127087.8476336074110329157516222677939896,99324.1620042297726730442372981649787544,0.5275796294838054980911584121661844939723,102706.7529944027905143429338463343081026,34682.6070997697315220706549323066267976,1,67977.9099155486737832584836673209885233,312094.5703075404102005659331458243840408,0.7644600612723016970392676929304060733403,467624.3153065078232718129514725870376922
2013,76351.1203665289332542818972111609921545,1,149648.1959183967091783925185338755446228,104360.9785404562976856217575152990760017,0.8624863085806043381751595032897788658187,176419.4336767869226979084325900884253118,68726.0926794946745531980905360560896918,0.8035281509197532553715583777323200822441,108237.7663345601346490513452045742498431,76351.1203665289332542818972111609921545,1,149648.1959183967091783925185338755446228,104360.9785404562976856217575152990760017,0.8624863085806043381751595032897788658187,176419.4336767869226979084325900884253118,0,0,0,35634.8858609616231324236669792429863099,1,69844.3762874847813395503872793162531674,0,0,0,68726.0926794946745531980905360560896918,0.8035281509197532553715583777323200822441,108237.7663345601346490513452045742498431,45343.6444009791059714045436457877310791,0.7037028096644431683036254759651560911436,62540.5619321730121823868900061637419083,150299.8768188206920211345616966465274642,0.6273103269720609525128060944729851190489,184797.9431473067896339522225638716645182
2014,90990.351871737389618445515540352975873,0.5911649480260400535585857757841733150707,105429.001004848391269417432698196881613,91855.8450497563753288513919848599564364,0.7097086852056551179646128505356879474847,127774.1463966852834547267249476083962255,91855.8450497563753288513919848599564364,0.7097086852056551179646128505356879474847,127774.1463966852834547267249476083962255,36060.0567250419394500605642996144516855,1,70677.7111810822013221187060272443253036,146786.1401964518254972363432255984806239,0.5138765298730241326145091872517441839366,147842.7066209114544570623102999750284535,54930.2951466954501683849512407385241876,0.7488627339458083406974632020968473802411,80625.0919600088631954208088918598856212,0,0,0,36060.0567250419394500605642996144516855,1,70677.7111810822013221187060272443253036,55795.7883247144358787908276852455047511,0.7427116450513935582258404104382183843925,81222.7561978324739687010029747123555655,27720.503966151841288505222522331456556,1,54332.1877736576089254702361437696548498,74367.5351809513305577622338151225916913,0.6035289292879992837227025560867257555602,87970.5994078324622100966364761356073486
2015,75575.4385952504873800511354996784505699,0.7658415145362129831350521918549095052519,113442.4643768293877767399351384197863196,233629.9785667861434159922261585456661938,0.3671130813369212420124554382974517302996,168106.4977956901867381306958958768933753,124591.54189366374301801311624573944682,0.4455938130721483118487320701466887575873,108813.7516487144369306337397701595579755,18132.3272760646797981603874992100562308,1,35539.3614610867724043943594984517102124,291073.0898859719509978829741590140605328,0.3834078600704578527775949618751137576744,218735.4326138620079469841588707115057655,57443.111319185807581890748000468394339,0.7230830065467276563295933380912067179479,81410.8297706274642116323071132124656444,109038.4366731224003979791099128062193735,0.4508210822992402802275347910446782327683,96347.379025060657894523587779101426566,19694.9666602186042412337647022605371113,1,38602.1346540284643128181788164306527381,104896.5752334451387767793515434789097086,0.5042302775727204558001140511267683453349,103668.3773229200808838055549694079920551,0,0,0,202464.3897583496085360521937801719438981,0.6545162266402443186935242659710072216723,259731.8076907632375743327694932685938994
2016,94021.9932602288886683190098246552695503,0.5167322527022010879898159713198112074083,95225.0249065821136131096008311121466929,55851.7849940731060607380559668649026758,0.5631734420424461778593682492246301035749,61650.3143186805192573779261234790013594,19344.9022053898672736796929663486468079,1,37916.0083225641398564121982140433477435,56311.4618052655570894444515966861819933,0.7478225780936821719889503767781047758515,82537.5257851377017369682637646843301034,93562.3164490364376396126141948339902329,0.5132512229625063759918818832711637431809,94121.1077477190378126183138276175358947,37710.5314549633315788745582279690875571,0.6982120050909968012696234543718705890079,51606.6937292254232523002067559351800907,36506.8827886832387870583630005162558679,0.6986086268842053063423911808394774248764,49987.8855833762655449391542762084102059,0,0,0,19344.9022053898672736796929663486468079,1,37916.0083225641398564121982140433477435,95050.3469467579715747427495916480793723,0.5149052980423570649660348743205329951194,95926.1773583537201281433963577992569932,359399.1482191703884222936781266635499827,0.5196913002786495733829340202425037940135,366082.156887837136276050962813090392433
2017,68238.2320974388704892104745273027538551,0.7728364515413342357186593147317707283852,103364.5065811317227920756443394446497449,90645.3412168786799598752260998099159549,0.5029664424183062809279259621856712601429,89359.4669955479937229829888729464989393,71937.2398139638194903601265559238580088,0.5890957315666491040154513716340516146819,83060.724993581285762859880462634928604,68238.2320974388704892104745273027538551,0.7728364515413342357186593147317707283852,103364.5065811317227920756443394446497449,90645.3412168786799598752260998099159549,0.5029664424183062809279259621856712601429,89359.4669955479937229829888729464989393,0,0,0,18708.1014029148604695150995438860579461,0.9999999999999999999999999999999999999947,36667.8787497131265202495951060166735742,0,0,0,71937.2398139638194903601265559238580088,0.5890957315666491040154513716340516146819,83060.724993581285762859880462634928604,105210.5356476536770002995501443868943279,0.5014439687489186700763620091847932566128,103404.0895567437264753627033282206921044,244448.8164612240588503910915301958581954,0.6238942578271208786274329941003886372603,298920.0173286752077813522361330528612739
2018,110360.8050833927512012201837363949164512,0.5719540989214573569532335067493070712395,123717.7770623282434505564811959266328616,55775.6892007277378041285491198261259244,0.5632286861863528387811140798766587947866,61572.3575733418947684131561069374880232,55775.6892007277378041285491198261259244,0.5632286861863528387811140798766587947866,61572.3575733418947684131561069374880232,75371.4799864263928894378792923019417033,0.7870875305712108138209680528678426689597,116274.9460337070235550655130471917895586,90765.0142976940961159108535639191006722,0.5069627325527502976042175980975649116561,90188.3801503549599072966946507659379069,34989.3250969663583117823044440929747478,0.6982153270552420928607042201819185712518,47882.9628094002900006884584622014109452,0,0,0,36838.3826247529137611071495258444270256,0.6990338384424971494028440789023108853737,50472.5009760610679200213758415766169771,18937.3065759748240430213995939816988988,1,37117.1208889106551243219432042041298416,19849.3442794002355488300590665831100187,1,38904.7147876244616757069157705028956367,113929.6167518757463871904502986284820379,0.6136868381179172458262959375325241481489,137037.5282939916590295560365719172167509
2019,154939.8234309693202218070171346604325338,0.4851652267330600136457580417392513462412,147335.9725471383688571918827723758506835,70838.7681710693446042077758206921080094,0.5750614370605371001523063883995768870849,79843.8218951446105668366391893389972357,70838.7681710693446042077758206921080094,0.5750614370605371001523063883995768870849,79843.8218951446105668366391893389972357,117746.7919787122039122769405937264978809,0.5198852257530429763746174053392169314356,119981.0423579167927015289901290620738759,108031.7996233264609137378523616260426624,0.5007254947673348737872171637001205072958,106024.7815813116178508174753590250758129,37193.031452257116309530076540933934653,0.6982529233462059015439646105624839204547,50901.4801617059902556936278123259737056,0,0,0,40702.8527378066572366303425966991335683,0.7003610973206230864288720113736407702298,55873.1214307587962905135039642870198898,30135.9154332626873675774332239929744412,1,59066.3942491948672404517691190262299048,0,0,0,297465.9785813397209921252872719045395976,0.8277095686995782540497881764560029000969,482582.2561953430191872046458848354656692
2021,19443.2957943845601017030685176629609791,1,38108.859756993737799338014294619403519,173621.137692294049118807862932114231799,0.4949770666781984275861241443358726375517,168439.423638596071568601745575872891041,114752.9659850439605718508191555570386725,0.5679870720825462464273533963393741544363,127749.2742787609574673218611442649371205,19443.2957943845601017030685176629609791,1,38108.859756993737799338014294619403519,173621.137692294049118807862932114231799,0.4949770666781984275861241443358726375517,168439.423638596071568601745575872891041,0,0,0,58868.1717072500885469570437765571931265,0.7384867938608601989851928184110588227652,85207.8000736939287496200469995330137149,95309.6701906594004701477506378940776933,0.515379863915897585154234860799797255162,96276.5423113530000283392472937501550284,19443.2957943845601017030685176629609791,1,38108.859756993737799338014294619403519,0,0,0,229323.8062267044865564900743009567857094,0.670517677552513923012548912055932426721,301380.7052789199420792502211430839715243
