"SURVEY_YEAR","NUM_MALE_LE112","CV_NUM_MALE_LE112","CI_NUM_MALE_LE112","NUM_MALE_113TO124","CV_NUM_MALE_113TO124","CI_NUM_MALE_113TO124","NUM_MALE_GE113","CV_NUM_MALE_GE113","CI_NUM_MALE_GE113","NUM_MALE_GE120","CV_NUM_MALE_GE120","CI_NUM_MALE_GE120","NUM_MALE_GE125","CV_NUM_MALE_GE125","CI_NUM_MALE_GE125","NUM_MALE_GE125_NEW","CV_NUM_MALE_GE125_NEW","CI_NUM_MALE_GE125_NEW","NUM_MALE_GE125_OLD","CV_NUM_MALE_GE125_OLD","CI_NUM_MALE_GE125_OLD","NUM_IMMATURE_FEMALE","CV_NUM_IMMATURE_FEMALE","CI_NUM_IMMATURE_FEMALE","NUM_MATURE_FEMALE","CV_NUM_MATURE_FEMALE","CI_NUM_MATURE_FEMALE"
1995,10621860.2096573351865059800216965850633,0.1830334405828145984723220790739246356929,3810545.01434402580813801922349916454318,5732495.51083927788622492584804570299505,0.197579105067552119789538706572809498728,2219937.81235735371221372809857189989101,24037623.92432171669483375516846308285899,0.2340777992575820150650286146105962591293,11028281.2508697940544755227648613016653,21166399.15184158990041597432424425943028,0.2481645520064999754536192906691069898601,10295389.92769075724676454944324380683598,18305128.41348243880860882932041737986399,0.2610573054659797730814353524036309326616,9366227.49967164262010607014691104138243,1369794.86333077849148249313350539609236,0.26012939889555747058278832995428180854,698394.8722405771054896946807577022717992,16935333.55015166031712633618691198377163,0.2806635742929564202012954637147072456419,9316137.24221681632007571611059546007823,5616799.47189802892454536114313604351138,0.2651978303490551761677035375255234980418,2919543.54556802931520824061836832063418,30241252.85884098355772722524314424521567,0.3116126277042186855434770382646296089038,18470170.28608586262229107876301364819295
1996,29310280.70847720465485479793840838983092,0.2368232476736564147425579186818322383889,13605057.50051185767207320570985878964368,4491864.58900849599399081963683010926038,0.2733569613307046574714837457082716208962,2406649.61133029973649211913459369701641,21834413.66451420312486282163574542210179,0.3220495833754073281847434810547941422476,13782257.09485007582402159529503094623877,19754099.75338630703549421250851860909556,0.3321405437962845035894311382011793344358,12859829.37121972414208957166165845244457,17342549.07550570713087200199891531284146,0.3475833128342000453602971853015560637128,11814842.09488177529040507566180361235801,302384.1116203117726507024754156676430326,0.3311174179001526804369927814461800527379,196244.3066573484074830936387492566648177,17040164.96388539535822129952349964519843,0.3533445069682104079744171930941302727518,11801255.4281292735527964836768803019949,18142461.11723604430038082947508186023125,0.2637631436183435059327761350299136080091,9379212.65142125732083152037097889215639,28919511.33530785078632511773174496010841,0.3592570211913749702064896064152532600021,20363493.49340048637471335755497007772045
1997,36454774.10605406432920209001762928421328,0.3324537101583658992595435819441003771294,23754268.81290388845164411723105566485406,2478542.58984730061338840213922258682189,0.1888080447198081427765758117252343982132,917218.8090819229227336085575921878784712,7889725.03677082885275678798175484911058,0.1659378168785463386115576087018641487695,2566039.34681256974904466295946954175515,6261177.42573918248327066456781486561144,0.1808950620956303039824571511250595067827,2219927.51527286229883811087656742929231,5411182.4469235282393683858425322622887,0.1964924014017460397959666589054892503777,2083982.2175012012817871548384696227777,453946.414089724815502763303648600635941,0.3379325775098365220169215502028157287708,300670.4322587890230479035763936088666255,4957236.03283380342386562253888366165276,0.2130551480782479219173593392338163664834,2070082.72778709524115948527735806254972,34683401.19115293556140707583041964523694,0.4578309643132063043275785245820740088007,31123104.62549441906947723197659379249369,11142016.23653070622867604568799380852121,0.2366991553324012265630422366897051219705,5169119.43049796759220643071586522124355
1998,24949447.71699407598038769675232620782529,0.159591460164790412708038103490382586123,7804168.83126195511903687036685140970833,3258619.67678160037918892926256971242465,0.1671126956900845203318699922775010455577,1067331.16809482131825521131290301555104,7808681.13796994389712980943004612338708,0.1539224868496423751825311486528838056234,2355785.97475356912818774128701642891903,5751977.31028671902662729402422634096149,0.1581413564777448493931046400446679629709,1782865.96878478597777555520030583644289,4550061.46118834351794088016747641096248,0.1618688453142165906285168840017549595016,1443565.86186929761270638685508068554041,1394757.57005107290537850478293390251781,0.2851207819973359277394467675839692263402,779441.763376545265465204725200677329603,3155303.89113727061256237538454250844468,0.184722581368218095363081211870397078415,1142397.52435323689819114515784475012232,13411409.93909483763439801295332850064207,0.2239002420126211498926056460338647296251,5885523.1449438613719136426676535587261,6743004.30830356757406408400470078458632,0.2157513108134606081717621881876951984208,2851431.55594112165593795046655815332439
1999,50116649.04019021745536891353160471297128,0.4051053283513867338366483709467906005915,39792942.26798303892976843260585787909242,5853429.15814148368532444425253715856931,0.2736092854202315389789205833486594732985,3139043.03566539609388491198817661854213,10131060.17951502835361752022081975732183,0.2411426271119367089265739208239995945742,4788339.71555007079290147083498999558037,6141477.13701400486824211073552000473655,0.2334889186238578853088462001211021529349,2810575.0367301115063294236474207004851,4277631.02137354466829307596828259875253,0.2381925649261767185713821663422391432457,1997043.81338594151113054733004482029246,2022114.58484366640140997042298114566728,0.3745714396862524971870924881770125051766,1484555.68766070335902060259900928181956,2255516.43652987826688310554530145308526,0.3190892751057993594934352682098244003002,1410633.76525420775000633610914779247777,21292113.5274414262210793799409773929202,0.3005637898448323439632166445999929152333,12543291.13780386477098601339907063412954,12620485.40885838078834827198067862368529,0.3133673035988061693635605359093902286585,7751501.06605677413476665951808626154316
2000,32730309.06373628048496962985957991569961,0.2061563271733972709247410692691470183144,13225218.19550685242921267904569303962278,7261367.87531181826360072708363842075542,0.2846057748408256609268424188916554463556,4050589.37189250394365278716294355523211,16828596.36453718203019358304754707633076,0.3046382215882809660542289790905977372131,10048201.98990645039544800280194494706342,12093779.68603038787532358276224052898421,0.3155820831903313645501513299206461184681,7480497.16644626753851910499005705971254,9567228.48922536376659285596390865557534,0.3496887661581609554523281247698768487954,6557282.558862830550642066779845547165,5646692.58027326180092792907665825628396,0.5196390536890360211091145992202840221063,5751114.29821675370953049871339179882823,3920535.90895210196566492688725039929141,0.3970777846193488836267338873267835473308,3051245.11796471966022870883620096248165,16596225.21085298115506981553350312610662,0.342539663491669599921115828308578066689,11142336.18195678529336662208620615258001,14968899.04811822206450753220419878400684,0.3832697655850018423974985854076175421934,11244767.80130614324199816131586828728344
2001,118034980.761976223521474854243578366773,0.330579827489091052201600606594593418787,76479167.8128256709311337241822746809563,4773174.48278619177240457232507899207349,0.1561724275976394548102822248355759022071,1461058.96279470030610946658289058259031,14530238.98546297043911362774900137970011,0.1956690131145832422742616358097514323682,5572510.34430498202897377993551122373783,11526019.04561407814490604744858972930629,0.2157528692529434959091841969183753415107,4874072.49310440912461959673105063963029,9757064.50267677866670905542392238762669,0.2347510707298149527522990078756612768786,4489343.4247991567213632099103628387221,5135583.07824852253198506681872917549334,0.3382009160797997121011803743285750365963,3404243.44726843337227663276720618626561,4621481.42442825613472398860519321213338,0.1982815973559292402028996447533861955551,1796055.24921332402824029906152581066764,112228423.664416189986320573171899518148,0.3531599461128918527670310265567178689211,77683784.74517363617708017641480908831865,7127460.86462979156723856007258606972519,0.2342101557304745106503520063340622607688,3271874.48937289973618721103781732153494
2002,45802599.21251620063644129716969747718832,0.2446594477515301779732347320219476482284,21963835.71268101394158076144480293246971,3959514.43118950592547880318932188653956,0.1909698843455339175098015135061542044379,1482050.10545791562444494605839704608742,13156433.31929496346082515668797474502319,0.2045957699826419346694377204133488783699,5275831.18616541980753912371957998901312,10995653.88305672099506688209470645231752,0.2146300318293642002302710266529172655792,4625595.18409406673769314375537214780266,9196918.88810545753534635349865285848369,0.2307437611362831831515304066242953162066,4159378.04400928256247454485080424251743,1087100.52873652801835861170244241238648,0.4062452297554734703311520127103331453569,865593.6319651803284717939429010619360882,8109818.35936892951698774179621044609715,0.2524573489621881877410369123470184651067,4012871.1573994781659529384801590350914,36436951.18400496588979034349014213742289,0.2707164650874743372304692585017900824142,19333601.94127342664475285908036932314786,10761509.51358240829457470114039824182063,0.3756328787469595109457759716285807810364,7923058.52456951392228535595473982218342
2003,41806057.20031066774005153925507150266359,0.2154915916021770721076065797877063261499,17657353.45722493718937167435832097875701,5817787.03781414595781628742537173057839,0.188859956115197571146471168841261228138,2153544.12911232396082977447181359418471,14868902.75578428430081185705083509571927,0.2006098405745191590073195921694012263585,5846382.49425759115524175714957135468201,11246458.85797179112978126396040575820339,0.22923724982432056079153837756913634219,5053090.30577309188619522289440853253307,9051115.71797013834299556962546336514079,0.2510280522291856612621480945443414028588,4453284.54039870188025595255571196435901,1895298.67118273478035950445319982475678,0.3161000225773030267522861688481536773421,1174243.7473931259835477592472036277169,7155817.04678740356263606517226354038396,0.2945444653255045900668312580365775695387,4131104.35978572900918688092340430583803,13611163.93700328558807365268294923513436,0.2304872505807561096568705062692480451056,6148911.51596590121814667480145694000397,11966531.45593378933561815725131307088225,0.2432111032723721695624041195655676319208,5704370.90277275775078654904590244718734
2004,18176436.90247785814241307085590183900642,0.2264774322415306493188447841338276810488,8068443.40366783725837248325461915838883,4945490.3573572104001278999225076692838,0.1584255188804926605165485561090734188503,1535644.07692626669672792748160754056126,12371822.20335352642933018157454756890434,0.2169001370044659852229435223274382565294,5259561.86456845726950796129541399053612,9740748.81905486499378758755640555628974,0.2585413225078663056915687693396600237112,4936036.72051494813871940963890889920736,7426331.84599631602920228165203989962068,0.3142704891839042576115988462017751578852,4574398.80648320719219808184473306623551,2149629.58283792472044163569358296162236,0.2558378751763681087283544597384821542257,1077915.06318345377840363082943754689071,5276702.2631583913087606459584569379983,0.4372657998035218162903646047374986504436,4522350.01343301494636491969951666263541,8619707.63716643351430341533414453140689,0.4903544360729555812662848546698930929465,8284355.2799715300531032157662741280139,4529683.80071396502573158640343867511794,0.2324988737808079558312275947327058724781,2064166.9092083665611689608998415048718
2005,41907508.1309660571789927186029489173593,0.2373158666343557090583018667371535448308,19492820.55674957589019444814665050576084,7754516.89744477308579177857585242027404,0.1640829060193993508857285228980984458384,2493871.98792617887587348301568639599023,17452232.64587483271532831914174941568561,0.1873680296967503091238895746197906906836,6409181.27154706691988257989997330718131,13534803.9491542942198866057932395262424,0.2093976235811945775785840491219574845258,5554945.33387694239810016855325389967386,9697715.74843005962953654056589699541157,0.2410416479056627573049131380039193190023,4581604.63444766727452052371151002763801,3109667.59521438288473741767275139386591,0.2199856824487110639743654538838240715326,1340801.40231888129231214709109106715545,6588048.15321567674479912289314560154576,0.3200773847039220423713379142617331051718,4133023.03744216353057378836554830090119,39282245.51155092060597566418681949501022,0.4275278997208294570314190643888009350443,32916741.60294783624165927331711066668597,16097529.33916436320598808366848386558981,0.3825690147419339358965846820536227576847,12070495.24056443122028061963301003393909
2006,83975382.04234425559592449311194294724174,0.4325589393250195776224146819249235968598,71195632.28387346585178703449197583373929,9171115.61390776300695610318893641816298,0.2075051418247464981969922353695298594976,3729985.14646395172533106489234985502842,20107407.96021194503469918632905969085908,0.1948051816824702991807422530631989513618,7677373.43127116945531535301625195117056,14574315.36310447553659436854976096947307,0.2021041291174641861198809627880568114864,5773237.45532927735914524389958134839438,10936292.3463041820277430831401232726962,0.2239495836879475188861755182780360567685,4800389.1113672363497770622372985632941,2673881.58069946614943904336947068755106,0.3559967375270862946356186324893095408526,1865710.51375504578455482997579647260768,8262410.76560471587830403977065258514517,0.2535905677683729767709517988586143989544,4106728.0968830256193411545764368498303,29138664.89820652154453325252785262792601,0.3852235619782376633358021408010607728093,22000804.5554196220828874593552878488638,21905313.78816480480432645297790061557669,0.2804488078484504438978789597135112659528,12040905.50937660513074187947846722067884
2007,52236347.57881999241488681720576426460649,0.2905557036583722896646773862140727571661,29748034.70552241494886951419021517175418,12907548.82851644795235944112513453252775,0.273623133081402992132245003004273641451,6922335.74368533211992102257621820220158,24695291.04365051301536246215973275174475,0.2690926028175014034525500025676477953865,13024827.48277242853707277780235567892376,16248638.64113990787505938285144999097206,0.2547713799060467886392834027514946084985,8113788.6528679375507805708560931878882,11787742.215134065063003021034598219217,0.2754341414072528776092027015792304749647,6363623.44606474148226653970653727186737,5023240.74742498793205984094543311583,0.5587679149976885355357049879532621296647,5501378.48758137852309937611314643960791,6764501.46770907713094318008916510338705,0.2347031192461327221242472721358745557954,3111793.20544807216071708830787844290693,11478394.68784383798523485432047116308303,0.2974969016315889111971173570759969690074,6692982.23646254071244945589352799682165,30534898.89676528961088812044969247351901,0.3531914958186074316931272549344635013036,21137946.56739621779074904897425781329029
2008,42066751.15161290309445874008110879611948,0.3363075575336333178164394191249454910993,27728838.01302122039089099767925675719001,15884657.86246464778776107393054891700919,0.340071642910583246043105835784119524086,10587766.52486729786729264470630026476584,37813878.0371295627349195653169741349086,0.4880943478831087437959241502628008770671,36175210.6772697575374790321594314544448,28653040.28364794337450310759269214945084,0.5338014504507190068242003131634176362006,29978267.54793894051105582122894203956539,21929220.17466491494715849138642521789946,0.5995984919575626311680134038439040272647,25771505.59920750475763381341309377763646,17410851.23440235072355894362067076230429,0.7445618668870904497372550651857076980803,25408373.5623928343026536852285426926391,4518368.94026256422359954776575445559517,0.2707498768624012048756384522883513322861,2397761.75502217547870795332384536439895,8945581.75024399249206233950280121661962,0.3345121265631409156055301257465791648113,5865114.92625234240762049455954294577356,24647119.78363915313198811163033715798233,0.3148555987203931539689424391525962588481,15210155.96617346696423276233235731329938
2009,32806709.88037496335085744583141268487987,0.2379315440674484860372673171294784626167,15299272.22971644915492382947346498972799,6375902.51225582854128464174129770068388,0.2533459725851333297977356961586239824601,3166006.0772278778093614379088241213654,16070970.23628787414635580816993708722296,0.2569592625894396232966900603705547978851,8093985.93558619422848116964364820888869,11825967.5385704591544727033985753430965,0.2783676942454664258859248161552358713083,6452255.93922984180114772455275107383305,9695067.72403204560507116642863938653898,0.2818310517552262113963006159080140005317,5355447.42166411332853649245837731234018,3293059.58507774869122388434725751917801,0.2491087646220614034159443783961871297329,1607846.80992848993130241497564615429424,6402008.13895429691384728208138186736102,0.3374102349718214262835259562764970696915,4233802.01809392173466063165563802569946,23878918.99409088342961453161551303716098,0.3809870101486624442189158615540984336017,17831213.58815595194578588724152132987523,22100449.98087620216678460423137552272301,0.3894530898897600780708626395453106897162,16869893.5246923988832235889018115024929
2010,39050044.2604701710860424368728189428339,0.2393447445309665353427745230655006757105,18318988.82019253148341019213044926967374,6237736.85561085467180730725797197354478,0.2082929791256886012831356224895616391827,2546582.51360828880156637618179369578587,15303885.72392970300486285577578196849946,0.2447375088533824591853962284523499922338,7341052.34098874226494852378361472811227,11905863.47508948996799215861535081078815,0.2593217554171036970933750844864876677976,6051400.85558850658648271315236285793592,9066148.86831884833305554851780999495464,0.2896217135677704837140508607106397478068,5146476.99857789570507963041721063103185,3702099.60418166971395666911127810084381,0.5028978480114923201718771251515068889481,3649084.73117163205974383877818488162983,5364049.26413717861909887940653189411084,0.2814456498137982274597920727995246897165,2958989.12832549631150036993363073815202,29657255.54575626785559583796335328539781,0.3383563504296313779349620120190050577457,19668052.67043323124038321621976144089346,10594712.40476508657098173316559522697547,0.4057659818269763375701085348238934116167,8425988.80694414374268609308207749760378
2011,135224108.133974824607071287385691723713,0.2913690142273306970697052103005937030218,77224225.57006178200624953959021980801124,6034623.96368938301966232805236364197904,0.2018092457288167230920741800417006286486,2386972.104323625461484834519385787085,16010193.28584593570730780250155728573446,0.2390023065704182769109037284878340563856,7499887.32295258921731824633243125169144,12382155.39448914788343742377620731868962,0.2657228573143215595052755377151548978152,6448834.55382184977644136946880608760909,9975569.32215655268764547444919364375538,0.2822347470307874392082180882530861667505,5518286.47688879921747557936157255605003,1865975.59439258835833452502824704641668,0.250087164151393723137530949791570804085,914646.8277636132866413504611790682562492,8109593.72776396432931094942094659733875,0.3114456144440262381002279816640233382287,4950366.90681234346163010519642204165164,88791233.98565782627623148395036099356867,0.3129219204821887599640059703965239124696,54458057.983119851566301991825876619942,12180554.13685824736426101306127642098416,0.2584539489718139690723113632497613350363,6170300.14197851885743268681019750206442
2012,167585323.084986104251834525840486688346,0.3667189850356163370803316040165856929086,120455170.393640218564214245123306016653,12455446.74436798687444951264220135935389,0.2660810515010747447001724797738116698133,6495750.39864786126870228914300412779895,22725758.77205667853442265479400478999968,0.239681843667678251268141699894594216536,10676025.45201757471502449464540251032252,14378033.02349738152554682758096934821721,0.2279426332668521186224660110938478238926,6423638.74880455507146620476793643696545,10270312.02768869165997314215180343064583,0.2407021734604002253318563305092779844444,4845289.39727507011484336632613748989675,4228552.11127791682689505364499681490185,0.4611362535262116043717292845884415715528,3821879.80973269956377629881637360250617,6041759.91641077483307808850680661574404,0.2259019436628040922254477525272762186526,2675096.80419198104282641987941979928794,65755601.10831491753779561905650685541227,0.4185704580877836056826363974427430480094,53945770.07238009494624300472905099918949,52400303.29877095303193462358870645440281,0.347781567060245285816242356553669368365,35718764.80753025683849886068628038121676
2013,110000971.706258589321644942419611023292,0.2804565242291371815383080590164588751683,60466960.76566729343389706974114617996822,50066102.60919315349763990979161224318215,0.425996312470497695739734451681607083301,41802831.17892025933196041602352941571753,69635469.43624658915878701726753446490626,0.3643913966261274418380450023757893613879,49734149.28667621568770993456368620932084,36963832.70788984888475259752221087170616,0.3108371186577967573898870584026207651748,22519873.25679983933809863683766033197345,19569366.82705343566114710747592222172407,0.2408781257221101923835793466846375837951,9239111.50962337739830033980971248070195,15045428.58964516964096922462226389147508,0.3050656999415588634287532884989509022048,8996094.63909685518307483878303074971778,4523938.23740826602017788285365833024899,0.2243300702255794298454029481171865913804,1989116.54968820147254557938207044553024,33208198.78104940363227869840925873821521,0.320776063537230325465409117208385469631,20878694.75300788116404993069425364634068,60817503.25372697429655741331775479619393,0.35671710611284146574060730795928017551,42521501.77288850014227654210177771008195
2014,75483597.0883685125728410193357196459551,0.1441811094514956090014966240120574137492,21331285.19623768532971963280934757093437,31808084.35975228169885975021824031469156,0.1716396042555857915896770943190285987172,10700672.94280689239429740808345092416817,62306983.16287054956636148417727972071939,0.1559413986762991813512137683417270404842,19043826.67936856751992303584479886707441,41892814.33669913425921747546299263236996,0.1634674157203882877616819989061069475691,13422295.78987351020326490937728601518318,30498898.80311826786750173395903940602792,0.1823330846112884573369954455170133267449,10899478.26019937129783579465169340454327,18763965.89249556654294164471531948859673,0.2511027670425188111227955161040916241302,9234900.16234228231909122029148081170084,11734932.91062270132456008924371991743129,0.1905081593021075769640274961441685439152,4381776.9179394508600084040103308877428,15057309.13681995341572004449217779619728,0.2528374690100885136191145708954620312116,7461821.78722183369330027096246238660025,44737186.41797752833458182065486199527362,0.4790456356138336224543025188492003561719,42005061.65022223496129638631267571110563
2015,40151661.93035054611613963551043855101779,0.1745478610244726265614109419047366193591,13736437.94478005344867121971552191567243,15893403.47855387944707699554753922435537,0.1131075547428865179456311864634732113471,3523421.44784257922271694520324330695882,40012170.30361284013319036494556837666508,0.1194726608825235794530532040330504680395,9369506.48956034206263727611706800826423,30666135.56385028667836591380233434714922,0.1291910651873800975168721611070755353959,7765109.80860185831754845435209199590544,24118766.82505896068611336939802915230966,0.1430807434310876448435060911290105313434,6763824.93242215942180564005579544897127,11442466.1341981933451367548628084770919,0.2016750262524085868460589524163343275461,4523012.92969316500444065688826153275132,12676300.69086076734097661453522067521776,0.2232972928363371329626087192316813229091,5547943.90979925496639115604576127035224,14484635.39671488524935039699053136226498,0.2523794946418580737515818749338269461019,7165024.92452916546540788592478171817998,27609553.55460977451657862143057277874509,0.3543578478349602505820744119921345434839,19175977.47549936889944223559048008369522
2016,24567770.9335186273160920291402382179513,0.2829499958634177933006426170793346742788,13624843.34066448333456967287393005696552,15680466.88273180324552706356401886868565,0.157789199954431849067478716736441979488,4849448.31570290172744621345205662548732,29574024.81874036470146984791584417590682,0.1334645914130186199364352757800964541377,7736286.87218844346028210072562294657668,20248569.23983173353212723294502061074915,0.1325770132480557897204018905666653153506,5261609.87143215950808029039880080243445,13893557.93600856145594278435182530722107,0.139241718667707089083718035512315680846,3791743.25542161884115254882357778078596,3348541.61453582594264930099567891698117,0.1754680020776065460168890745087577688366,1151621.33767359559756978880996040954747,10545016.32147273551329348335614639023988,0.1699895597511760712501617825419189707938,3513383.65682998828523979588540490614466,1430806.98814459966095873444054858743419,0.3044653510828022857668072113627107571278,853837.0578752580287300408754700263525992,7709817.9098139386721747330286248417496,0.3139966196741552852254356683108471087184,4744879.25349028278215948710261301962477
2017,20597663.25046326406568509154906761135047,0.2145911646565034130668820679453186206545,8663350.03039396833644326822222212299936,13820782.93645663584565580608015874030614,0.1599918873800820853863921462657895122788,4333977.76826529531504765499439012091333,29763695.87728790438467827673594725445451,0.1626520567807877643312295956641068598938,9488607.64960391259214872582623006676561,21831464.87688994865583690071682290372474,0.1658984423530064043154514577417254893739,7098739.79402640596100292079029393211412,15942912.94083126853902247065578851414851,0.1766431595118405299324748794117145040379,5519764.76683366296326475871872737804297,2053717.9115958479934722771849963838713,0.7775115335543005788107946397963638448487,3129707.1513483336228245071274633660409,13889195.02923542054555019347079213027725,0.1657657061858157263589008441626404975216,4512610.3558525127400821814791449790113,5305769.24079518699465921034639518317657,0.3248613791387314102723620542173751034878,3378333.44539490533188606175234855967634,10172583.77661232975886478377218471993946,0.2021658878729642354503968621884516252766,4030836.88507544890708806102334610895566
2018,40808982.27268819407438592776604219467719,0.2158507816749625789582896863681273862213,17264955.41692209765655014682326022555449,7401267.57833981965899350945811187011168,0.1341608540618704574997461466281196742527,1946202.34372298376086070257457584256861,16651101.48130886487074409860156217874572,0.1390766206112301874063295302141834671628,4538926.69001116852315602748758298985447,11992257.43114763329973999023316420225249,0.1441106236903170595956830530917067374479,3387294.92780074885806736335110583197255,9249833.90296904521175058914345030863409,0.1582020148609595045725264964116345488432,2868151.02673467525540340039748235084142,149397.7071716180998394292108912509982279,0.4398948790342572025764933950716904298064,128809.8011955384746129500912412235644138,9100436.19579742711191115993255905763578,0.1604957599174801236512646420169657961038,2862739.58873709800151709367444416033158,35019119.28164478131690372685648095315568,0.2468839617564922679389786838236304296896,16945491.4547322370992624112825157390819,3461660.14081831214891539548196619991295,0.2359265087498868060841666705105853717815,1600726.88734373559240960411227852023092
2019,37610887.22119959317598966421204091087873,0.3099658258712805214268195386582397176997,22849855.84977061672302929988606001633721,3203629.07469509003507675703811768142919,0.213465579649038956320093976381651213636,1340374.49332419135918833575430882361199,9328802.68420750166976512542397212975539,0.1821162790394424756614139357441248551006,3329896.59217242534797956169650276930075,7500343.10400292359609555592664630359436,0.1915277254807105560589642947924725374368,2815586.36386784040957983818200614626471,6125173.60951241163468836838585444832616,0.2019751867437428153844641554607019762377,2424780.84389346456559297237395653043266,459609.1085447512198690942951739346931968,0.3706791115739457807085233035429233444208,333920.29221225672526254587175987900717,5665564.50096766041481927409068051363304,0.2010136144874577563860345372137502072776,2232156.97296462498372285634932006582295,30273146.66330986794922015653888278239199,0.3384186372824527511502781316784029414488,20080194.19849634768286349873513127861452,3742624.18737694812052064920045530098916,0.3396177381902451400688889249600649380275,2491280.66036960414010313416307815012728
2021,50647276.15817270447957996719969694499818,0.1976471160454235950261002868115276594971,19620164.61370919341411859891293432440558,5282981.37771602881852352072454398708892,0.2245398407541806852743879257794078733737,2325030.00262893201648535546217578669398,8640343.44163596767799701316883726528547,0.2153214167477479942497520510449889342376,3646483.94243873201433493291707348654589,5400486.25241471939136237044226670152758,0.2244127150000340835318880723922628643262,2375398.05316050324235937785194949068257,3357362.0639199388594734924442932781965,0.2303767091153686525204602793449127772153,1515977.72624552868287836402601092720959,2046768.56770187363980739005951996740592,0.3169449148998099485646356632951244367649,1271477.26343935742654890604645915197742,1310593.49621806521966610238477331079058,0.2907513128212072959571183356475175995195,746871.2880166633460215127863594730077607,22771121.46575273464925461289783766704456,0.3610112945111282413498130237329604052551,16112438.79413020798871366295556617890909,14784633.52788605124627013604374159289115,0.2200212084483160690689650386235545319437,6375748.55313111975610666564628443025921
