"SURVEY_YEAR","NUM_MALE_LE119","CV_NUM_MALE_LE119","CI_NUM_MALE_LE119","NUM_MALE_GE120","CV_NUM_MALE_GE120","CI_NUM_MALE_GE120","NUM_MALE_GE135","CV_NUM_MALE_GE135","CI_NUM_MALE_GE135","NUM_MALE_LE104","CV_NUM_MALE_LE104","CI_NUM_MALE_LE104","NUM_MALE_GE105","CV_NUM_MALE_GE105","CI_NUM_MALE_GE105","NUM_MALE_105TO119","CV_NUM_MALE_105TO119","CI_NUM_MALE_105TO119","NUM_MALE_120TO134","CV_NUM_MALE_120TO134","CI_NUM_MALE_120TO134","NUM_MALE_RECRUIT_PRIB","CV_NUM_MALE_RECRUIT_PRIB","CI_NUM_MALE_RECRUIT_PRIB","NUM_MALE_PR_PRIB","CV_NUM_MALE_PR_PRIB","CI_NUM_MALE_PR_PRIB","NUM_IMMATURE_FEMALE","CV_NUM_IMMATURE_FEMALE","CI_NUM_IMMATURE_FEMALE","NUM_MATURE_FEMALE","CV_NUM_MATURE_FEMALE","CI_NUM_MATURE_FEMALE"
2011,36361.2261434874272196673255582243658606,1,71268.0032412353573505479580941197570868,1015866.37050547947669475672446502926505,0.6323780350909363782120329644902437313149,1259126.69541862390230501088437488229198,961415.80465009032551801426828632537122,0.6342986983568488487052983222796990796519,1195256.59519973933366687329719039046149,0,0,0,1052227.59664896690391442405002325363091,0.627932474107468372286029043131271751583,1295026.6410523645258266023442036700498,36361.2261434874272196673255582243658606,1,71268.0032412353573505479580941197570868,54450.5658553891511767424561787038938313,0.7383837989425813346675575858413154406772,78802.6147149158766124611907307373829421,54268.019135705171871225391861438583912,1,106365.3175059821368676017680484196244675,907147.7855143851536467888764248867873081,0.6207226176118671423643027700900221973427,1103650.81005118362320705339282735521261,18180.6130717437136098336627791121829304,0.9999999999999999999999999999999999999945,35634.0016206176786752739790470598785434,451257.9831814166946724534668176608331813,0.7216805215518467202336415165757019998905,638301.6294473265804253643511038444731227
2012,363215.7518901768705291274269890277388493,0.9047826476272198811557620224578118427759,644117.3669240070209819562643573599380517,1246228.73852416458773069546347153884929,0.5941814452959761988318643901244351613569,1451352.54633031188103576853027551419203,1169149.65553672388854691036425419298142,0.5752745233637216930265633005074890164837,1318260.74122630654271634828462935738715,112708.7321809945981818258545326536682572,0.7461991686777897725523824652773148279362,164842.1980221242082297771089309913638186,1496735.75823334686007799703592791291988,0.6485345889635499848902060418876885187529,1902542.42311570542474461381565026057333,250507.0197091822723473015724563740705921,0.9999999999999999999999999999999999999988,490993.7586299972538007110820144931783599,77079.0829874406991837850992173458678745,1,151075.002655383770400218794465997901034,154158.1659748813983675701984346917357489,0.9999999999999999999999999999999999999987,302150.0053107675408004375889319958020675,1014991.48956184249017934016581950124566,0.5361206186220043133931081316362555957969,1066549.41594873067405200264756636070668,0,0,0,443440.8910018622156369159425844906021087,0.5394067856458208936330394773056170739544,468822.2502528973057298813543911408196914
2013,91673.9101982704404998283625962325674642,0.8372275263478404749270234412735470980056,150433.7652892267726071549746573841596006,1739702.71175365690775427533363016638681,0.5906068510680329044684580500668205269077,2013861.46715135624393419181781387503044,1626575.37215007904267124909441514360382,0.6037574211592784787798786814338005568724,1924831.62594062978134659499862532085973,0,0,0,1831376.62195192734825410369622639895427,0.5804848891634996491629960106722660518461,2083649.45260436233271312923015113976593,91673.9101982704404998283625962325674642,0.8372275263478404749270234412735470980056,150433.7652892267726071549746573841596006,113127.3396035778650830262392150227829977,1,221729.5856230126155627314288614446546757,18854.5566005963108471710398691704638329,1.00000000000000000000000000000000000001,36954.9309371687692604552381435741091127,1607720.81554948273182407805454597313998,0.6067948781745996594987127488451330607756,1912091.24256382811300109199652471872932,0,0,0,80877.7237094654460801487448437315219021,0.5830916620954028511403715135558978007451,92431.8876347201559432602273576541201943
2014,74302.5424977543444265517173325202044653,0.7815619232453495800674857929127403617167,113821.1945124658441743256500909013209778,2962504.714199353585139123256404715802,0.7171980744268667811278357092181737679331,4164417.24594841172167685869302962674177,2574868.02803118863192281854815678160964,0.7655844531097461012516898522331738068257,3863706.70489725476832801840975990111659,0,0,0,3036807.25669710792956567497373723600647,0.7138044760257172327109754016115162445916,4248665.76080923879478394254425036989963,74302.5424977543444265517173325202044653,0.7815619232453495800674857929127403617167,113821.1945124658441743256500909013209778,387636.686168164953216304708247934192355,1,759767.9048896033083039572281659510170166,277350.3304906026532541398978433428766514,0.9325542920386535264896351408743257362347,506942.7125508070550783164581513002760144,2297517.69754058597866867865031343873298,0.8216715254578257109090967954344235639645,3700097.54775686841923055889776703744279,0,0,0,494208.6623946791209911729144190422708303,0.9188115803909314090883943085335079927527,890005.8985899770552281242865160996095961
2015,128488.9303166066830301960896975208744959,0.8567019466662445115617387056316603732967,215750.3647855087567333660511716062839426,3534120.77520523452474400834386737786873,0.7131317542616187216261547262893482362299,4939775.74646129990115161175491522367881,3296878.31881119878076473957593375165292,0.7229775906237304750743924624013803417045,4671795.52128692185358229412069996733913,55959.6212123479638375545397006806495729,0.7296806041275087072344207959942815702461,80031.9944174263223997717767392468904174,3606650.08430949324393664989386421809367,0.7184163906482570639268901811453969191572,5078510.01036568201967682084035042570202,72529.309104258719192641549996840224923,1,142157.4458443470896175774379938068408493,237242.4563940357439792687679336262158096,0.6266777874869909588414142731958956039077,291402.1722351467726519791893898670287141,395975.1095463401340496033032614241688023,0.6995576067765049912008376847388249514151,542934.5039555121144153226660890240720227,2900903.20926485864671513627267232748412,0.7276084298460444177941444888313868323654,4137014.39328796782274211312729708944296,0,0,0,1827384.38408858349474254237967760803282,0.9319688409193481625942655351616171772565,3338008.00045218202169914647413009610436
2016,491906.6191483522112592534375632803051695,0.6825535192887758090287949943778786573226,658075.0843598565808449344243845108878024,1315416.67369709633915179797339649110857,0.7430229602649547777500747426087766322776,1915674.19010970133158978355435640403803,1012483.40635435167922927151866347953455,0.7379952499482915915722749043076038460946,1464527.57130031580317337530649160796503,75414.35566442802443062024173982094308,0.9999999999999999999999999999999999999987,147812.1371022789278840156738100490484366,1731908.93718102052598043116921995047067,0.7075740481711184611759729894562651135193,2401889.48278003142935013215208867330514,416492.2634839241868286331958234593620896,0.6515351883946449859183399488231662415195,531864.3560936649004616688330017833997697,302933.2673427446599225264547330115740274,0.782564859125699477603967966320503654106,464647.2621778231525214772361980114561063,385338.7107575320235136007703260821090513,0.7941770332406580147265286525226115126561,599813.2220403057553708225870100442880544,627144.6955968196557156707483373974254959,0.7203167050176428744006627395383442284292,885415.889375123804840413735192369820485,37707.1778322140122153101208699104715399,1,73906.0685511394639420078369050245242184,1253868.36065130404740768842620707949313,0.5703880283749344804334639948818931092368,1401775.34406427284338160985906807027488
2017,111892.2302706320727203026089255783016193,0.4495406504933041667356675684094671996255,98588.2077227727817467881259364432129764,1046490.87023125390049652838514374400478,0.6300136231842334566982857071480630557025,1292234.86937588294629677676340457106826,955354.5758676605667150861634298247720248,0.6422646591458355534248683555649493072427,1202637.34282479232034339836316463421201,39938.8629999236086603285505579014664712,0.7025347599708074176573238929512540957217,54994.5414810702560081706311198462598926,1118444.23750196236455650244351142083992,0.6048920449031693791449317095642545922817,1326014.52298814699034903843155515143398,71953.3672707084640599740583676768351482,0.6036408139629248566130549695651662012832,85130.6188058609190185102049540355531396,91136.2943635933337814422217139192327507,0.8231004748642982549281742817195196779624,147028.081249370437453326081250005922267,191613.8496176716108722924524428855457107,0.5531776062529859708865016060084075217638,207753.1216865894970435571521189968696163,763740.726249988955842793710986939226314,0.6826205641962828628665471797738974611849,1021836.44588679471324391323410389086855,0,0,0,318725.6859698147505339905746014669649597,0.5581829515619504729377857313482321153512,348698.1985011475469153165536553192319753
2018,1527153.35858704281105422391831899250726,0.9743497459652911152361446592894202389174,2916443.7144990795321276784205302763582,277246.245372063810470856313208446710952,0.429955416942335928616801623033366277986,233638.9090483000222555852416343635323242,220434.1534777601386180940297732005339164,0.4361237547982388207948229148625905322706,188427.6785729643315653245803199342813094,833338.346511459978350980510461185067725,0.9762771425592973478301003679987979679216,1594595.59224590358012328141490176886049,971061.2574476466431740997210662541504855,0.7964664313676944595665604449212305475605,1515898.68094315614558243582493917536549,693815.0120755828327032434078578074395334,0.9724060777914560644124904940298289092063,1322353.07182628848830130102421814897796,56812.0918943036718527622834352461770355,0.5636922874591690673806851391833366169142,62768.094549071486448059223190831606454,31594.5902970001804054356025667286829779,1,61925.3969821203535946537810307882186367,188839.5631807599582126584272064718509385,0.4808134260579258936417681114333519516892,177961.3308025177723582631001237857839582,0,0,0,944996.6620310901367581301851776794075922,0.9021021154068297643527693702489997271349,1670867.63622645317980868462281870600042
2019,244659.7957328910748145859592131848198494,0.6341904677640505467401097293474839985108,304115.3841858425274359930699571794517151,904304.6871506684331275481979556956453879,0.3486531925021940975545776850290347996049,617965.8836927656844262632037045199966956,320733.287110611090722183164926986702243,0.3982795910332308857293219072794832745652,250373.383945469696045456734639566539226,0,0,0,1148964.48288355950794213415716888046524,0.3982567696837211211993248152785264079725,896862.4515316856547229233242646930522955,244659.7957328910748145859592131848198494,0.6341904677640505467401097293474839985108,304115.3841858425274359930699571794517151,583571.4000400573424053650330287089431451,0.3997985650395978601128604832185611287161,457289.5763349615314850206105375505934996,55689.7987653038110709772403422867836939,0.5635864622812080394271555992720010283273,61516.5926757283262324451218016207559225,265043.4883453072796512059245846999185489,0.4157494835227161477494292046953282143542,215975.7190456162548819078801703797467882,18848.9807441021724879545493741386602813,1,36944.0022584402580763909167733117741513,587928.3884067292540835731441491636832062,0.4025695908730036425059501817861461847259,463896.8979357018923915488126797396312461
2021,76490.0414055187201509554457819421113202,1,149920.4811548166914958726737326065381878,1202214.34129437964866896772832841673712,0.3086317828975438117853674980605463025385,727241.4489342140152423941927852422541747,1125302.88017654927303034852580634215757,0.2985409170469693087136884353010795867703,658459.9494548655668734942651299651003975,0,0,0,1278704.38269989836881992317411035884844,0.3326239487884876623159788789932129842655,833642.2941693000193220099687295948807877,76490.0414055187201509554457819421113202,1,149920.4811548166914958726737326065381878,76911.4611178303756386192025220745795568,0.7819510345522197053445215517168691164321,117876.3533164201536281299594194827208021,150027.8983342079945907138526265566216265,0.4875043588608777983485349923183946117552,143352.9386017795283144395267407626939375,975274.9818423412784396346731797855359354,0.2930649326476898776149051150147580258918,560205.0378585413216294168877110675601889,0,0,0,855237.8922195382264782274230309464412682,0.5843155949564410095001231564881957371897,979468.522130242018406787513622641002394
